idmutation;datemut;valeurfonc;libtypbien;sbatapt;code_postal;nbapt1pp;no_voie;type_voie;voie;commune
000001;13/03/2025;1200000.00;Appartement;30;93200;2;70;RUE;DANIELLE CASANOVA;SAINT-DENIS
000001;13/03/2025;1200000.00;Appartement;30;93200;2;70;RUE;DANIELLE CASANOVA;SAINT-DENIS
000001;13/03/2025;1200000.00;Appartement;48;93200;3;70;RUE;DANIELLE CASANOVA;SAINT-DENIS
000001;13/03/2025;1200000.00;Appartement;38;93200;2;70;RUE;DANIELLE CASANOVA;SAINT-DENIS
000001;13/03/2025;1200000.00;Appartement;18;93200;1;70;RUE;DANIELLE CASANOVA;SAINT-DENIS
000001;13/03/2025;1200000.00;Appartement;37;93200;2;70;RUE;DANIELLE CASANOVA;SAINT-DENIS
000001;13/03/2025;1200000.00;Appartement;32;93200;2;70;RUE;DANIELLE CASANOVA;SAINT-DENIS
000001;28/03/2025;145000.00;Appartement;34;93110;1;8;RUE;MARCELIN BERTHELOT;ROSNY-SOUS-BOIS
000001;10/03/2025;443000.00;Appartement;80;93160;4;1;RUE;DE PRAGUE;NOISY-LE-GRAND
000001;27/03/2025;135000.00;Appartement;57;93330;3;3;ALL;DES CEDRES;NEUILLY-SUR-MARNE
000001;25/03/2025;176000.00;Appartement;88;93110;4;5;RUE;ANDRE BERNARD;ROSNY-SOUS-BOIS
000001;25/03/2025;176000.00;Appartement;109;93110;5;5;RUE;ANDRE BERNARD;ROSNY-SOUS-BOIS
000001;10/03/2025;235000.00;Appartement;88;93160;4;2;PL;GEORGES POMPIDOU;NOISY-LE-GRAND
000001;04/03/2025;684650.00;Appartement;93;93400;4;2;PL;MARTIN LEVASSEUR;SAINT-OUEN-SUR-SEINE
000001;24/03/2025;523660.00;Maison;74;93110;4;10;RUE;EDOUARD BEAULIEU;ROSNY-SOUS-BOIS
000001;24/03/2025;157610.00;Appartement;53;93160;2;8;MAIL;VICTOR JARRA;NOISY-LE-GRAND
000001;31/03/2025;165000.00;Appartement;71;93800;4;53;BD;FOCH;EPINAY SUR SEINE
000001;11/03/2025;515000.00;Maison;50;93160;3;22;RUE;RENE NAVIER;NOISY-LE-GRAND
000001;28/03/2025;230000.00;Maison;105;93150;4;13;RUE;DE ROUEN;LE BLANC-MESNIL
000001;24/03/2025;193000.00;Appartement;78;93200;4;139;RUE;GABRIEL PERI;SAINT-DENIS
000001;28/03/2025;127500.00;Appartement;52;93150;3;210;AV;DU HUIT MAI 1945;LE BLANC-MESNIL
000001;28/03/2025;150000.00;Appartement;48;93340;2;55;BD;DU MIDI;LE RAINCY
000001;31/03/2025;299000.00;Appartement;64;93250;3;14;RUE;SAINT CHARLES;VILLEMOMBLE
000001;31/03/2025;235000.00;Appartement;37;93400;2;24;AV;DU CAPITAINE GLARNER;SAINT-OUEN-SUR-SEINE
000001;25/03/2025;160000.00;Appartement;77;93120;4;9001;RUE;LOUISE MICHEL;LA COURNEUVE
000001;24/03/2025;377500.00;Appartement;57;93400;3;23;ALL;DE PARIS;SAINT-OUEN-SUR-SEINE
000001;10/03/2025;339900.00;Maison;75;93160;4;19;RUE;CHAPPE;NOISY-LE-GRAND
000001;25/03/2025;146000.00;Appartement;52;93120;3;109;AV;HENRI BARBUSSE;LA COURNEUVE
000001;27/03/2025;170000.00;Appartement;55;93440;2;3;RUE;DU PDT GEORGES POMPIDOU;DUGNY
000001;18/03/2025;269000.00;Maison;52;93000;3;38;RUE;DE L HARMONIE;BOBIGNY
000001;07/03/2025;255914.00;Appartement;28;93310;2;16;AV;DU BELVEDERE;LE PRE-SAINT-GERVAIS
000001;04/04/2025;212000.00;Maison;72;93600;3;3;RUE;CHARLES VAILLANT;AULNAY SOUS BOIS
000001;03/04/2025;202500.00;Maison;68;93190;4;24;BD;ROBERT SCHUMAN;LIVRY-GARGAN
000001;04/04/2025;320000.00;Maison;75;93600;4;17;RUE;DE L YSER;AULNAY SOUS BOIS
000001;31/03/2025;188450.00;Appartement;56;93800;2;95;AV;JOFFRE;EPINAY SUR SEINE
000001;31/03/2025;1300000.00;Appartement;100;93700;3;42;RUE;ANATOLE FRANCE;DRANCY
000001;27/03/2025;985000.00;Maison;122;93310;5;18;RUE;DANTON;LE PRE-SAINT-GERVAIS
000001;07/03/2025;699000.00;Maison;126;93100;3;65;RUE;GASTON LAURIAU;MONTREUIL
000001;04/04/2025;60840.00;Appartement;20;93400;2;14;RUE;DEBAIN;SAINT-OUEN-SUR-SEINE
000001;10/03/2025;305000.00;Appartement;38;93100;2;50;RUE;DE LA FEDERATION;MONTREUIL
000001;28/03/2025;216622.83;Appartement;67;93100;3;6;RUE;DE LA COTE DU NORD;MONTREUIL
000001;25/03/2025;143000.00;Appartement;45;93120;3;10;BD;PASTEUR;LA COURNEUVE
000001;28/03/2025;119000.00;Appartement;39;93200;2;25;RUE;AUGUSTE DELAUNE;SAINT-DENIS
000001;26/03/2025;15000.00;Maison;18;93300;2;3;RUE;DU COLONEL FABIEN;AUBERVILLIERS
000001;28/03/2025;129000.00;Appartement;58;93700;3;48;RUE;CHARLES SAGE;DRANCY
000001;26/03/2025;200000.00;Appartement;66;93120;4;123;AV;JEAN JAURES;LA COURNEUVE
000001;04/04/2025;263000.00;Appartement;58;93600;3;3;RUE;DES ECOLES;AULNAY SOUS BOIS
000001;25/03/2025;250000.00;Appartement;44;93210;2;2;RUE;DE L'ENCYCLOPEDIE;SAINT-DENIS
000001;11/03/2025;234300.00;Maison;88;93000;5;109;RUE;PIERRE SEMARD;BOBIGNY
000001;27/03/2025;190000.00;Appartement;64;93150;3;7;AV;DE LA JUSTICE;LE BLANC-MESNIL
000001;21/03/2025;245000.00;Maison;80;93200;4;21;RUE;DU PROGRES;SAINT-DENIS
000001;26/03/2025;298000.00;Appartement;87;93300;4;36;BD;ANATOLE FRANCE;AUBERVILLIERS
000001;12/03/2025;291300.00;Maison;79;93110;5;10;RUE;MARYSE HYLTZ;ROSNY-SOUS-BOIS
000001;28/03/2025;119000.00;Appartement;38;93200;2;29;BD;MARCEL SEMBAT;SAINT-DENIS
000001;14/03/2025;85000.00;Appartement;47;93600;2;9;RUE;DES MIMOSAS;AULNAY SOUS BOIS
000001;28/03/2025;260445.00;Appartement;38;93450;2;17;QUAI;DU CHATELIER;L'ILE-SAINT-DENIS
000001;14/03/2025;170000.00;Appartement;95;93420;5;1;SQ;JACQUES BABINET;VILLEPINTE
000001;18/03/2025;155000.00;Appartement;50;93200;2;44;RUE;AUGUSTE POULLAIN;SAINT-DENIS
000001;11/03/2025;334010.00;Maison;56;93800;3;27;RUE;DE LA SOLIDARITE;EPINAY SUR SEINE
000001;19/03/2025;468000.00;Appartement;59;93400;3;11;PAS;MARIE;SAINT-OUEN-SUR-SEINE
000001;31/03/2025;286000.00;Appartement;42;93400;2;10;RUE;EMILE ZOLA;SAINT-OUEN-SUR-SEINE
000001;28/03/2025;203000.00;Appartement;29;93400;1;2;RUE;MAURICE AUDIN;SAINT-OUEN-SUR-SEINE
000001;04/04/2025;166250.00;Appartement;44;93250;2;76;RUE;DE NEUILLY;VILLEMOMBLE
000001;14/03/2025;645000.00;Maison;101;93100;4;49;RUE;DE LA REVOLUTION;MONTREUIL
000001;25/03/2025;315000.00;Appartement;61;93210;3;13;AV;DES FRUITIERS;SAINT-DENIS
000001;14/03/2025;181000.00;Appartement;30;93400;2;9;RUE;DES ENTREPRENEURS;SAINT-OUEN-SUR-SEINE
000001;17/03/2025;344900.00;Appartement;84;93110;4;113;RUE;VICTOR HUGO;ROSNY-SOUS-BOIS
000001;28/03/2025;433000.00;Appartement;74;93400;4;31;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;11/03/2025;157000.00;Appartement;52;93120;3;107;AV;HENRI BARBUSSE;LA COURNEUVE
000001;26/03/2025;135000.00;Appartement;58;93140;3;11;AV;HENRI BARBUSSE;BONDY
000001;18/03/2025;110000.00;Appartement;59;93600;3;2;RUE;DES LILAS;AULNAY SOUS BOIS
000001;28/03/2025;137000.00;Appartement;30;93300;2;32;RUE;HENRI BARBUSSE;AUBERVILLIERS
000001;26/03/2025;171500.00;Appartement;37;93160;1;56;BD;SOUCHET;NOISY-LE-GRAND
000001;27/03/2025;312830.12;Appartement;80;93100;4;8;RUE;DES PLATRIERES;MONTREUIL
000001;28/03/2025;290000.00;Maison;63;93700;4;6;RUE;DES AMANDIERS;DRANCY
000001;28/03/2025;510000.00;Maison;75;93400;4;8;BD;JEAN JAURES;SAINT-OUEN-SUR-SEINE
000001;26/03/2025;112000.00;Appartement;28;93140;1;7;RUE;ROGER SALENGRO;BONDY
000001;28/03/2025;150000.00;Appartement;65;93120;3;24;RUE;LAMARTINE;LA COURNEUVE
000001;20/03/2025;230000.00;Maison;78;93240;4;12;RUE;DES SCULPTEURS;STAINS
000001;31/03/2025;200000.00;Maison;110;93360;5;26;AV;DES FAUVETTES;NEUILLY-PLAISANCE
000001;27/03/2025;180000.00;Appartement;68;93220;4;18;RUE;RENE BASCHET;GAGNY
000001;25/03/2025;300000.00;Maison;52;93700;4;10;RUE;ALBERT DAVID;DRANCY
000001;25/03/2025;300000.00;Maison;66;93700;2;10;RUE;ALBERT DAVID;DRANCY
000001;27/03/2025;285000.00;Maison;68;93140;4;7;RUE;DU LION;BONDY
000001;26/03/2025;280000.00;Maison;87;93220;5;40;AV;ROGER SALENGRO;GAGNY
000001;20/03/2025;170000.00;Appartement;51;93200;2;50;BD;ORNANO;SAINT-DENIS
000001;14/03/2025;1780000.00;Appartement;23;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;24;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;23;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;36;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;23;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;27;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;24;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;19;93600;1;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;38;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;15;93600;1;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;23;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;23;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;35;93600;3;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;10;93600;0;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;14/03/2025;1780000.00;Appartement;36;93600;2;107;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;28/03/2025;340000.00;Maison;120;93220;6;6;IMP;CHARLES MARINI;GAGNY
000001;14/03/2025;148000.00;Appartement;55;93120;3;15;AV;MARCEL CACHIN;LA COURNEUVE
000001;26/03/2025;506500.00;Appartement;77;93100;3;39;AV;FAIDHERBE;MONTREUIL
000001;20/03/2025;298300.00;Maison;110;93240;4;27;RUE;DU HAMEAU;STAINS
000001;15/03/2025;206000.00;Appartement;52;93330;2;30;RUE;PAUL ET CAMILLE THOMOUX;NEUILLY-SUR-MARNE
000001;28/03/2025;1050000.00;Maison;43;93360;2;38;RUE;DU BOIS D AVRON;NEUILLY-PLAISANCE
000001;28/03/2025;118000.00;Appartement;23;93300;1;69;AV;JEAN JAURES;AUBERVILLIERS
000001;25/03/2025;125000.00;Appartement;37;93130;1;63;RUE;VAILLANT COUTURIER;NOISY-LE-SEC
000001;24/03/2025;294000.00;Maison;81;93390;4;13;ALL;LOUIS JANNY;CLICHY SOUS BOIS
000001;20/03/2025;169500.00;Appartement;39;93130;2;50;RUE;VAILLANT COUTURIER;NOISY-LE-SEC
000001;24/03/2025;750000.00;Maison;78;93100;4;65;RUE;DE LA FEDERATION;MONTREUIL
000001;24/03/2025;330100.00;Appartement;83;93200;4;3;RUE;MICHELINE OSTERMEYER;SAINT-DENIS
000001;31/03/2025;553000.00;Appartement;77;93400;4;69;RUE;ALBERT DHALENNE;SAINT-OUEN-SUR-SEINE
000001;25/03/2025;435000.00;Maison;110;93220;4;4;RUE;GUERBETTE;GAGNY
000001;26/03/2025;318000.00;Appartement;42;93400;2;10;RUE;EMILE ZOLA;SAINT-OUEN-SUR-SEINE
000001;31/03/2025;380000.00;Appartement;59;93500;3;4;RUE;MEISSONNIER;PANTIN
000001;21/03/2025;301500.00;Appartement;63;93340;4;33;ALL;GAMBETTA;LE RAINCY
000001;03/04/2025;298893.12;Appartement;66;93300;3;32;RUE;JACQUES SALVATOR;AUBERVILLIERS
000001;12/03/2025;245000.00;Appartement;40;93260;2;25;RUE;DES BRUYERES;LES LILAS
000001;07/04/2025;465500.00;Maison;131;93150;5;81;RUE;EMILE KAHN;LE BLANC-MESNIL
000001;19/03/2025;120000.00;Appartement;54;93330;2;14;RUE;DE TOURAINE;NEUILLY-SUR-MARNE
000001;28/03/2025;178300.00;Appartement;44;93200;2;33;BD;CARNOT;SAINT-DENIS
000001;14/03/2025;176350.00;Appartement;62;93330;3;54;AV;PAUL DOUMER;NEUILLY-SUR-MARNE
000001;14/03/2025;260000.00;Maison;78;93190;3;57;AV;ANTONIN ET PIERRE MAGNE;LIVRY-GARGAN
000001;21/03/2025;353000.00;Maison;109;93700;3;13;RUE;PIERRETTE;DRANCY
000001;24/03/2025;228400.00;Appartement;34;93310;1;13;AV;FAIDHERBE;LE PRE-SAINT-GERVAIS
000001;28/03/2025;138000.00;Appartement;39;93420;2;111;AV;P VAILLANT COUTURIER;VILLEPINTE
000001;28/03/2025;388000.00;Maison;163;93290;5;91;RUE;DE SAVOIE;TREMBLAY-EN-FRANCE
000001;27/03/2025;239000.00;Maison;92;93420;5;5;RUE;GEORGES BRASSENS;VILLEPINTE
000001;27/03/2025;259925.00;Appartement;43;93200;1;30;RUE;DE LA LEGION D HONNEUR;SAINT-DENIS
000001;24/03/2025;142000.00;Appartement;62;93270;3;2;ALL;LA BOETIE;SEVRAN
000001;14/03/2025;172000.00;Appartement;47;93320;2;1;ALL;ARTHUR GUERIN;LES PAVILLONS-SOUS-BOIS
000001;27/03/2025;91500.00;Appartement;14;93100;1;10;BD;HENRI BARBUSSE;MONTREUIL
000001;28/03/2025;167000.00;Appartement;41;93290;2;7;RUE;YVES FARGE;TREMBLAY-EN-FRANCE
000001;14/03/2025;329000.00;Appartement;82;93160;4;60;RUE;DU DOC JEAN VAQUIER;NOISY-LE-GRAND
000001;28/03/2025;215000.00;Appartement;73;93160;3;7;RUE;DE MALNOUE;NOISY-LE-GRAND
000001;14/03/2025;261000.00;Appartement;85;93170;4;21;RUE;DE L EGALITE;BAGNOLET
000001;14/03/2025;180000.00;Appartement;58;93160;3;4;ALL;DU CORMIER;NOISY-LE-GRAND
000001;08/04/2025;119900.00;Appartement;58;93270;3;18;CHE;DE SAVIGNY;SEVRAN
000001;24/03/2025;220000.00;Maison;57;93600;3;8;RUE;DE LA MOREE;AULNAY SOUS BOIS
000001;31/03/2025;389000.00;Appartement;88;93220;4;11;RUE;CONTANT;GAGNY
000002;28/03/2025;4000.00;Maison;76;93290;5;17;AV;ERNEST RENAN;TREMBLAY-EN-FRANCE
000001;27/03/2025;371614.38;Appartement;84;93100;4;8;RUE;DES PLATRIERES;MONTREUIL
000001;28/03/2025;164000.00;Appartement;53;93700;3;47;RUE;AUGUSTE BLANQUI;DRANCY
000001;12/03/2025;227200.00;Appartement;67;93160;3;31;AV;MONTAIGNE;NOISY-LE-GRAND
000001;14/03/2025;95000.00;Appartement;19;93160;1;10;ALL;LOUIS ARAGON;NOISY-LE-GRAND
000001;15/03/2025;259000.00;Maison;70;93150;3;17;RUE;ANATOLE FRANCE;LE BLANC-MESNIL
000001;27/03/2025;500550.00;Maison;125;93160;5;15;RUE;DES FEMMES DE FR;NOISY-LE-GRAND
000001;28/03/2025;168000.00;Appartement;56;93170;2;133;AV;GAMBETTA;BAGNOLET
000001;26/03/2025;160000.00;Appartement;47;93190;2;59;BD;JEAN JAURES;LIVRY-GARGAN
000001;02/04/2025;170000.00;Appartement;35;93170;2;22;RUE;DES PERNELLES;BAGNOLET
000001;26/03/2025;222000.00;Appartement;75;93410;3;102;RUE;DE MEAUX;VAUJOURS
000001;24/03/2025;285500.00;Maison;106;93470;5;3;CHE;DE MONTAUBAN;COUBRON
000001;18/03/2025;175000.00;Appartement;66;93140;3;44;RUE;EDOUARD VAILLANT;BONDY
000001;28/03/2025;385000.00;Appartement;46;93100;3;4;PL;DU MARCHE;MONTREUIL
000001;26/03/2025;251000.00;Maison;64;93330;3;15;AV;SAINT SAENS;NEUILLY-SUR-MARNE
000001;28/03/2025;362273.97;Maison;88;93290;5;61;AV;DU BUISSON AUMAY;TREMBLAY-EN-FRANCE
000001;21/03/2025;110000.00;Appartement;73;93420;3;12;AV;PABLO PICASSO;VILLEPINTE
000001;31/03/2025;125000.00;Appartement;20;93300;1;4;IMP;BORDIER;AUBERVILLIERS
000001;31/03/2025;143000.00;Maison;36;93150;3;4;RUE;DES MASCOTTES;LE BLANC-MESNIL
000001;28/03/2025;4000.00;Appartement;32;93200;2;14;RUE;GABRIEL PERI;SAINT-DENIS
000001;31/03/2025;169000.00;Appartement;38;93300;2;55;RUE;DU MOUTIER;AUBERVILLIERS
000001;26/03/2025;295000.00;Maison;64;93800;3;48;ALL;DES PLATANES;EPINAY SUR SEINE
000001;26/03/2025;295000.00;Appartement;25;93800;1;104;AV;DE LA MARNE;EPINAY SUR SEINE
000001;26/03/2025;295000.00;Appartement;63;93800;4;104;AV;DE LA MARNE;EPINAY SUR SEINE
000001;31/03/2025;85000.00;Appartement;50;93200;3;9001;AV;DE SAINT REMY;SAINT-DENIS
000001;28/03/2025;435000.00;Maison;114;93320;4;178;AV;JEAN JAURES;LES PAVILLONS-SOUS-BOIS
000001;28/03/2025;680000.00;Maison;137;93110;5;58;RUE;PIERRE BROSSOLETTE;ROSNY-SOUS-BOIS
000001;26/03/2025;280000.00;Maison;118;93190;4;59;BD;JEAN JAURES;LIVRY-GARGAN
000001;31/03/2025;276000.00;Appartement;41;93400;2;12;RUE;PIERRE DREYFUS;SAINT-OUEN-SUR-SEINE
000001;27/03/2025;290000.00;Maison;77;93600;4;30;AV;DU RAINCY;AULNAY SOUS BOIS
000001;28/03/2025;385000.00;Maison;60;93600;3;73;RUE;MAXIMILIEN ROBESPIERRE;AULNAY SOUS BOIS
000001;12/03/2025;200000.00;Appartement;42;93400;2;53;RUE;CHARLES SCHMIDT;SAINT-OUEN-SUR-SEINE
000001;31/03/2025;348000.00;Maison;120;93600;4;13;RUE;MARCEL SEMBAT;AULNAY SOUS BOIS
000001;28/03/2025;246000.00;Maison;51;93190;3;62;ALL;DES POMMIERS;LIVRY-GARGAN
000001;14/03/2025;320000.00;Maison;90;93150;6;99;RUE;EMILE KAHN;LE BLANC-MESNIL
000001;19/03/2025;170000.00;Appartement;50;93200;3;15;RUE;DES URSULINES;SAINT-DENIS
000001;28/03/2025;395000.00;Appartement;60;93500;3;16;RUE;ETIENNE MARCEL;PANTIN
000001;25/03/2025;85000.00;Appartement;24;93200;1;12;RUE;CATULIENNE;SAINT-DENIS
000001;26/03/2025;470000.00;Appartement;109;93100;3;212;BD;DE LA BOISSIERE;MONTREUIL
000001;28/03/2025;170000.00;Appartement;32;93260;2;111;RUE;DE NOISY LE SEC;LES LILAS
000001;27/03/2025;340000.00;Maison;130;93200;6;5;RUE;DES POSTILLONS;SAINT-DENIS
000001;28/03/2025;204000.00;Appartement;50;93200;2;34;BD;MARCEL SEMBAT;SAINT-DENIS
000001;31/03/2025;159690.00;Appartement;28;93100;1;64;BD;JEANNE D ARC;MONTREUIL
000001;28/03/2025;457000.00;Appartement;71;93100;3;31;RUE;CARNOT;MONTREUIL
000001;31/03/2025;120500.00;Appartement;51;93370;2;204;AV;GABRIEL PERI;MONTFERMEIL
000001;28/03/2025;145000.00;Appartement;41;93420;2;8;AV;EDOUARD BRANLY;VILLEPINTE
000001;01/04/2025;106000.00;Appartement;26;93300;2;50;RUE;DU LANDY;AUBERVILLIERS
000001;06/01/2025;1750000.00;Appartement;61;93500;4;103;AV;JEAN LOLIVE;PANTIN
000002;25/03/2025;1000.00;Appartement;37;93400;2;12;RUE;CHARLES SCHMIDT;SAINT-OUEN-SUR-SEINE
000001;27/03/2025;165000.00;Appartement;26;93260;1;19;RUE;JEAN POULMARCH;LES LILAS
000001;20/03/2025;108420.00;Appartement;32;93400;2;1;RUE;AMBROISE CROIZAT;SAINT-OUEN-SUR-SEINE
000001;28/03/2025;1200000.00;Appartement;52;93320;2;178;AV;JEAN JAURES;LES PAVILLONS-SOUS-BOIS
000001;28/03/2025;1200000.00;Maison;52;93320;4;178;AV;JEAN JAURES;LES PAVILLONS-SOUS-BOIS
000001;28/03/2025;1200000.00;Appartement;30;93320;2;178;AV;JEAN JAURES;LES PAVILLONS-SOUS-BOIS
000001;28/03/2025;1200000.00;Maison;58;93320;3;178;AV;JEAN JAURES;LES PAVILLONS-SOUS-BOIS
000001;27/03/2025;361000.00;Appartement;61;93500;2;12;RUE;DU ONZE NOVEMBRE 1918;PANTIN
000001;02/04/2025;196470.00;Appartement;47;93000;2;24;RUE;FRIDA KAHLO;BOBIGNY
000001;31/03/2025;385294.00;Appartement;60;93100;3;52;AV;PASTEUR;MONTREUIL
000001;27/03/2025;255000.00;Appartement;64;93600;3;5;RUE;DES ECOLES;AULNAY SOUS BOIS
000001;31/03/2025;165800.00;Appartement;51;93160;2;16;RTE;DE GOURNAY;NOISY-LE-GRAND
000001;14/03/2025;5000.00;Appartement;51;93340;3;26;BD;DU MIDI;LE RAINCY
000001;26/03/2025;1000000.00;Maison;52;93150;3;14;AV;HENRI BARBUSSE;LE BLANC-MESNIL
000001;26/03/2025;1000000.00;Maison;82;93150;4;14;AV;HENRI BARBUSSE;LE BLANC-MESNIL
000001;01/04/2025;315000.00;Appartement;55;93500;3;4;PAS;PRIVE;PANTIN
000001;13/03/2025;242000.00;Appartement;81;93110;4;11;RUE;DES POLYANTHAS;ROSNY-SOUS-BOIS
000001;19/03/2025;213000.00;Appartement;69;93110;3;15;RUE;DAGUERRE;ROSNY-SOUS-BOIS
000001;25/03/2025;1093500.00;Maison;160;93220;6;20;AV;JOFFRE;GAGNY
000001;31/03/2025;359000.00;Appartement;60;93100;3;7;RUE;EUGENE VARLIN;MONTREUIL
000001;31/03/2025;359000.00;Appartement;60;93100;3;7;RUE;EUGENE VARLIN;MONTREUIL
000001;31/03/2025;412600.00;Appartement;61;93100;3;47;AV;DU PRESIDENT WILSON;MONTREUIL
000001;08/04/2025;240000.00;Maison;140;93600;5;96;AV;DE NONNEVILLE;AULNAY SOUS BOIS
000001;02/04/2025;328000.00;Appartement;33;93190;3;40;ALL;CARNOT;LIVRY-GARGAN
000001;02/04/2025;328000.00;Appartement;31;93190;2;40;ALL;CARNOT;LIVRY-GARGAN
000001;02/04/2025;328000.00;Appartement;36;93190;3;40;ALL;CARNOT;LIVRY-GARGAN
000001;10/03/2025;280000.00;Maison;83;93160;4;30;AV;P VAILL COUTURIER;NOISY-LE-GRAND
000001;27/03/2025;547950.00;Maison;116;93460;5;48;PROM;ANDRE BALLU;GOURNAY SUR MARNE
000001;20/03/2025;112000.00;Appartement;22;93110;1;91;RUE;VICTOR HUGO;ROSNY-SOUS-BOIS
000001;26/03/2025;500000.00;Maison;180;93160;6;72;RUE;DE LA FORET;NOISY-LE-GRAND
000001;25/03/2025;750000.00;Appartement;38;93300;2;265;AV;JEAN JAURES;AUBERVILLIERS
000001;25/03/2025;750000.00;Appartement;31;93300;2;265;AV;JEAN JAURES;AUBERVILLIERS
000001;25/03/2025;750000.00;Appartement;44;93300;3;265;AV;JEAN JAURES;AUBERVILLIERS
000001;25/03/2025;750000.00;Appartement;38;93300;2;265;AV;JEAN JAURES;AUBERVILLIERS
000001;25/03/2025;750000.00;Appartement;47;93300;3;265;AV;JEAN JAURES;AUBERVILLIERS
000001;25/03/2025;750000.00;Appartement;47;93300;2;265;AV;JEAN JAURES;AUBERVILLIERS
000001;25/03/2025;750000.00;Appartement;15;93300;1;265;AV;JEAN JAURES;AUBERVILLIERS
000001;26/03/2025;254000.00;Appartement;77;93330;4;5;RUE;GAMBETTA;NEUILLY-SUR-MARNE
000001;25/03/2025;218500.00;Appartement;40;93160;2;62;RUE;DE VERDUN;NOISY-LE-GRAND
000001;31/03/2025;117000.00;Appartement;54;93110;2;2;RUE;DU MAL MAUNOURY;ROSNY-SOUS-BOIS
000001;28/03/2025;440000.00;Maison;73;93320;3;178;AV;JEAN JAURES;LES PAVILLONS-SOUS-BOIS
000001;19/03/2025;179054.00;Appartement;44;93340;2;73;BD;DU MIDI;LE RAINCY
000001;24/03/2025;429100.00;Maison;85;93330;3;8;RUE;DE LA PAIX;NEUILLY-SUR-MARNE
000001;24/03/2025;270000.00;Appartement;64;93300;4;38;RUE;DES NOYERS;AUBERVILLIERS
000001;28/03/2025;165000.00;Appartement;56;93160;3;53;AV;EMILE COSSONNEAU;NOISY-LE-GRAND
000001;25/03/2025;270000.00;Maison;63;93160;4;23;RUE;DE LA PROVIDENCE;NOISY-LE-GRAND
000001;24/03/2025;240000.00;Appartement;73;93330;3;15;RUE;J LAMANT ET FILS;NEUILLY-SUR-MARNE
000001;19/03/2025;209241.67;Appartement;51;93380;3;6;RUE;ROBERT DESNOS PIERREFITTE;SAINT-DENIS
000001;28/03/2025;186000.00;Appartement;76;93130;3;89;RUE;JEAN JAURES;NOISY-LE-SEC
000001;28/03/2025;270000.00;Appartement;51;93230;2;34;BD;EMILE GENEVOIX;ROMAINVILLE
000001;27/03/2025;207000.00;Maison;46;93700;3;21;RUE;JACQUELINE QUATREMAIRE;DRANCY
000001;14/03/2025;190000.00;Appartement;72;93700;3;11;RUE;JEAN JACQUES ROUSSEAU;DRANCY
000001;31/03/2025;135000.00;Appartement;41;93190;2;21;RUE;FRANCOIS VILLON;LIVRY-GARGAN
000001;31/03/2025;135000.00;Appartement;92;93190;5;21;RUE;FRANCOIS VILLON;LIVRY-GARGAN
000001;09/04/2025;214000.00;Appartement;70;93300;4;9;RUE;HEMET;AUBERVILLIERS
000001;31/03/2025;180000.00;Maison;97;93240;3;18;RUE;JEAN GRIGNOUX;STAINS
000001;31/03/2025;284000.00;Maison;74;93240;4;29;RUE;PASTEUR;STAINS
000001;31/03/2025;173000.00;Appartement;88;93380;4;115;RUE;JULES CHATENAY;SAINT-DENIS
000001;25/03/2025;410000.00;Maison;120;93140;5;9;RUE;DE L EGALITE;BONDY
000001;21/03/2025;209000.00;Maison;43;93140;4;19;RUE;ROBERT BONNET;BONDY
000001;07/04/2025;436000.00;Maison;102;93330;6;11;RUE;VILLEBOIS MAREUIL;NEUILLY-SUR-MARNE
000001;08/04/2025;130000.00;Appartement;65;93330;3;10;RUE;DE LA LIBERATION;NEUILLY-SUR-MARNE
000001;17/03/2025;373000.00;Maison;96;93360;5;39;RUE;FERNAND SANGLIER;NEUILLY-PLAISANCE
000001;28/03/2025;166000.00;Appartement;44;93800;3;54;AV;GABRIEL PERI;EPINAY SUR SEINE
