idmutation;datemut;valeurfonc;libtypbien;sbatapt;code_postal;nbapt1pp
000001;28/08/2024;130000.00;Appartement;32;93800;2
000001;09/08/2024;108000.00;Appartement;22;93200;1
000001;09/08/2024;460000.00;Maison;147;93250;7
000001;26/08/2024;170000.00;Appartement;51;93300;3
000001;08/08/2024;144000.00;Appartement;36;93200;2
000001;28/08/2024;195000.00;Appartement;60;93190;3
000001;26/08/2024;185000.00;Appartement;76;93600;3
000001;26/08/2024;282000.00;Maison;80;93600;5
000001;05/08/2024;178725.00;Maison;74;93270;4
000001;08/08/2024;300000.00;Maison;102;93270;5
000001;23/08/2024;293000.00;Maison;86;93270;5
000001;28/08/2024;165000.00;Appartement;56;93240;3
000001;02/08/2024;225000.00;Maison;36;93600;2
000001;14/08/2024;133000.00;Appartement;86;93300;3
000001;20/08/2024;832300.00;Maison;100;93400;5
000001;01/08/2024;300100.00;Maison;119;93420;7
000001;14/08/2024;304900.00;Maison;110;93000;6
000001;08/08/2024;240000.00;Appartement;66;93700;3
000001;06/08/2024;195000.00;Maison;74;93270;4
000001;08/08/2024;246000.00;Maison;68;93270;3
000001;13/08/2024;98000.00;Appartement;24;93300;2
000001;01/08/2024;238080.00;Appartement;54;93150;3
000001;31/07/2024;180000.00;Appartement;80;93380;4
000001;21/08/2024;290000.00;Appartement;69;93300;3
000001;23/08/2024;260000.00;Appartement;80;93200;4
000001;02/08/2024;250000.00;Maison;66;93470;4
000001;02/08/2024;250000.00;Maison;66;93470;4
000001;28/08/2024;87000.00;Appartement;10;93500;1
000001;26/08/2024;451600.00;Appartement;50;93100;4
000001;29/08/2024;300000.00;Appartement;70;93240;3
000001;14/08/2024;215000.00;Appartement;48;93110;2
000001;10/08/2024;300000.00;Maison;127;93370;5
000001;12/08/2024;730000.00;Maison;70;93170;4
000001;31/07/2024;91200.00;Appartement;40;93800;2
000001;23/08/2024;223000.00;Appartement;64;93330;3
000001;14/08/2024;55000.00;Appartement;45;93400;2
000001;02/08/2024;290950.00;Appartement;53;93400;2
000001;08/08/2024;90000.00;Appartement;26;93170;2
000001;21/08/2024;185000.00;Appartement;35;93360;2
000001;02/08/2024;410000.00;Appartement;60;93400;3
000001;26/08/2024;381953.00;Appartement;80;93360;4
000002;20/08/2024;75000.00;Appartement;23;93100;2
000001;22/08/2024;570000.00;Appartement;63;93100;2
000001;22/08/2024;570000.00;Appartement;56;93100;2
000001;08/08/2024;260000.00;Appartement;37;93400;2
000001;28/08/2024;460000.00;Appartement;40;93360;2
000001;29/08/2024;150000.00;Appartement;32;93100;2
000001;28/08/2024;230000.00;Appartement;42;93100;2
000001;29/08/2024;1150000.00;Appartement;28;93100;2
000001;29/08/2024;1150000.00;Appartement;58;93100;2
000001;29/08/2024;1150000.00;Appartement;28;93100;2
000001;29/08/2024;1150000.00;Appartement;28;93100;2
000001;29/08/2024;1150000.00;Appartement;28;93100;2
000001;29/08/2024;1150000.00;Appartement;28;93100;2
000001;29/08/2024;1150000.00;Appartement;28;93100;2
000001;29/08/2024;1150000.00;Appartement;26;93100;2
000001;29/08/2024;399000.00;Appartement;75;93450;4
000001;06/08/2024;339295.38;Appartement;69;93160;3
000001;28/05/2024;140500.00;Appartement;39;93000;2
000001;29/08/2024;108446.00;Appartement;50;93390;3
000001;27/08/2024;140000.00;Appartement;54;93220;2
000001;01/08/2024;180000.00;Appartement;39;93300;2
000001;30/08/2024;375200.00;Appartement;69;93160;3
000001;09/08/2024;343666.00;Appartement;44;93400;2
000001;13/08/2024;354113.00;Appartement;45;93100;3
000001;13/08/2024;435000.00;Appartement;80;93100;4
000001;26/08/2024;183100.00;Appartement;53;93170;2
000001;30/08/2024;440000.00;Appartement;86;93310;4
000001;19/08/2024;329257.50;Appartement;83;93130;4
000001;29/08/2024;240000.00;Appartement;38;93170;1
000001;23/08/2024;125000.00;Appartement;28;93320;1
000001;27/08/2024;92000.00;Appartement;47;93600;2
000001;27/08/2024;322485.40;Appartement;85;93300;4
000001;20/08/2024;372025.53;Appartement;71;93230;3
000001;28/08/2024;182000.00;Appartement;30;93400;2
000001;22/08/2024;213000.00;Appartement;40;93300;2
000001;22/08/2024;105000.00;Appartement;44;93140;2
000001;23/08/2024;113500.00;Appartement;89;93600;5
000001;21/08/2024;291000.00;Maison;104;93370;4
000001;14/08/2024;154000.00;Appartement;46;93370;2
000001;07/08/2024;278000.00;Maison;70;93140;3
000001;08/08/2024;87500.00;Appartement;42;93140;3
000001;20/08/2024;343000.00;Maison;71;93220;3
000001;20/08/2024;335000.00;Maison;32;93330;2
000001;20/08/2024;335000.00;Maison;86;93330;5
000001;07/08/2024;175000.00;Appartement;64;93700;4
000001;29/08/2024;523250.00;Appartement;160;93160;4
000001;29/08/2024;523250.00;Appartement;40;93160;1
000001;08/08/2024;120000.00;Appartement;54;93330;2
000001;08/08/2024;196300.00;Appartement;31;93100;2
000001;09/08/2024;185071.00;Appartement;51;93160;3
000001;09/08/2024;185071.00;Appartement;75;93160;4
000001;08/08/2024;285000.00;Appartement;50;93170;2
000001;12/08/2024;292500.00;Maison;116;93270;2
000001;01/08/2024;376000.00;Appartement;95;93100;4
000001;22/08/2024;543000.00;Appartement;83;93400;4
000001;28/08/2024;154000.00;Appartement;76;93800;4
000001;27/08/2024;237000.00;Maison;64;93600;3
000001;26/08/2024;146000.00;Appartement;33;93500;2
000001;25/07/2024;377700.00;Appartement;64;93400;3
000001;09/08/2024;185000.00;Appartement;30;93170;1
000001;09/08/2024;153690.00;Appartement;34;93400;2
000001;27/08/2024;356000.00;Appartement;50;93500;3
000001;30/08/2024;81000.00;Appartement;22;93300;1
000001;26/08/2024;145000.00;Appartement;63;93190;3
000001;30/08/2024;625000.00;Appartement;131;93340;4
000001;22/08/2024;138000.00;Appartement;36;93270;2
000001;24/08/2024;290000.00;Maison;56;93360;4
000001;27/08/2024;275000.00;Maison;81;93600;5
000001;27/08/2024;148000.00;Appartement;82;93330;4
000001;31/08/2024;247000.00;Appartement;59;93220;3
000001;28/08/2024;252500.00;Appartement;48;93230;2
000001;28/08/2024;205000.00;Maison;52;93270;3
000001;28/08/2024;171000.00;Appartement;79;93290;4
000001;14/08/2024;190000.00;Appartement;88;93350;4
000001;08/08/2024;104000.00;Appartement;24;93190;2
000001;28/08/2024;218500.00;Appartement;84;93270;4
000001;21/08/2024;250000.00;Maison;74;93270;4
000001;19/08/2024;258000.00;Maison;50;93410;3
000001;13/08/2024;299000.00;Maison;110;93300;3
000001;28/08/2024;582000.00;Appartement;79;93400;4
000001;29/08/2024;3856000.00;Appartement;60;93100;2
000001;29/08/2024;3856000.00;Appartement;47;93100;2
000001;29/08/2024;3856000.00;Appartement;56;93100;3
000001;29/08/2024;3856000.00;Appartement;42;93100;2
000001;29/08/2024;3856000.00;Appartement;42;93100;2
000001;29/08/2024;3856000.00;Appartement;42;93100;2
000001;12/08/2024;82000.00;Appartement;18;93200;1
000001;02/08/2024;145000.00;Appartement;25;93310;2
000001;21/08/2024;182524.27;Appartement;42;93600;2
000001;30/08/2024;205000.00;Maison;60;93410;2
000001;30/08/2024;236130.00;Appartement;41;93230;2
000001;27/08/2024;320000.00;Maison;98;93420;6
000001;13/08/2024;350000.00;Maison;61;93700;4
000001;22/08/2024;265000.00;Maison;97;93270;5
000001;30/08/2024;182000.00;Appartement;61;93800;3
000001;14/08/2024;149000.00;Appartement;25;93160;1
000001;28/08/2024;255000.00;Maison;70;93600;3
000001;29/08/2024;192500.00;Appartement;47;93130;2
000001;09/08/2024;157000.00;Appartement;44;93370;2
000001;26/08/2024;271000.00;Maison;91;93420;5
000001;08/08/2024;201600.00;Maison;94;93290;4
000001;27/08/2024;310000.00;Maison;108;93320;4
000001;29/08/2024;94000.00;Appartement;26;93290;1
000001;22/08/2024;146000.00;Appartement;82;93270;4
000001;30/08/2024;81584.00;Appartement;32;93440;1
000001;30/08/2024;81584.00;Appartement;78;93440;4
000002;30/08/2024;406000.00;Maison;112;93290;6
000001;21/08/2024;920000.00;Appartement;62;93110;3
000001;21/08/2024;920000.00;Appartement;42;93110;2
000001;21/08/2024;920000.00;Appartement;110;93110;4
000001;21/08/2024;920000.00;Appartement;45;93110;3
000001;21/08/2024;920000.00;Appartement;50;93110;2
000001;21/08/2024;920000.00;Appartement;90;93110;3
000001;21/08/2024;920000.00;Appartement;60;93110;3
000001;21/08/2024;920000.00;Appartement;45;93110;2
000001;21/08/2024;920000.00;Appartement;50;93110;2
000001;07/08/2024;860000.00;Maison;140;93400;4
000001;27/08/2024;172000.00;Appartement;43;93100;2
000001;08/08/2024;871000.00;Maison;141;93100;7
000001;29/08/2024;267850.00;Maison;62;93140;3
000001;30/08/2024;140000.00;Appartement;20;93100;1
000001;27/08/2024;207000.00;Appartement;61;93100;4
000001;28/08/2024;277750.00;Maison;120;93370;5
000001;27/08/2024;192500.00;Appartement;46;93200;2
000001;14/08/2024;370000.00;Maison;140;93190;7
000001;30/08/2024;535000.00;Maison;110;93340;4
000001;30/08/2024;330000.00;Maison;100;93290;4
000001;19/08/2024;380000.00;Maison;69;93360;4
000001;09/08/2024;380000.00;Appartement;69;93500;4
000001;21/08/2024;238000.00;Appartement;70;93800;4
000001;28/08/2024;195000.00;Appartement;51;93200;2
000001;21/08/2024;570000.00;Maison;217;93370;7
000001;27/08/2024;232000.00;Appartement;43;93460;2
000001;31/07/2024;157500.00;Appartement;38;93300;2
000001;29/08/2024;381500.00;Appartement;50;93500;2
000001;20/08/2024;233000.00;Appartement;43;93160;2
000001;29/08/2024;285000.00;Maison;66;93380;3
000001;23/07/2024;232000.00;Appartement;75;93160;4
000001;28/05/2024;130750.00;Appartement;63;93330;3
000001;05/09/2024;114131.70;Appartement;60;93420;4
000001;26/08/2024;244000.00;Appartement;40;93100;3
000001;09/08/2024;130000.00;Appartement;31;93130;2
000001;28/08/2024;140000.00;Appartement;66;93270;3
000001;30/08/2024;225000.00;Appartement;50;93230;3
000001;06/08/2024;185000.00;Appartement;50;93250;3
000001;26/08/2024;290000.00;Maison;64;93370;3
000001;27/08/2024;222500.00;Appartement;50;93100;3
000001;20/08/2024;285500.00;Appartement;70;93600;3
000001;12/08/2024;215000.00;Appartement;45;93100;3
000001;06/08/2024;360000.00;Maison;59;93320;4
000001;12/08/2024;244000.00;Appartement;53;93100;2
000001;28/08/2024;472700.00;Appartement;59;93100;3
000001;23/08/2024;309000.00;Maison;60;93250;3
000001;29/08/2024;295000.00;Maison;94;93420;5
000001;20/08/2024;259000.00;Appartement;64;93200;5
000001;31/08/2024;269000.00;Maison;70;93410;4
000001;13/08/2024;473000.00;Maison;120;93340;5
000001;14/08/2024;158000.00;Appartement;58;93150;3
000001;26/08/2024;277000.00;Appartement;64;93110;3
000001;08/08/2024;630000.00;Maison;54;93130;3
000001;08/08/2024;630000.00;Maison;57;93130;3
000001;08/08/2024;630000.00;Maison;54;93130;3
000001;08/08/2024;630000.00;Maison;57;93130;3
000001;23/08/2024;419000.00;Maison;108;93470;6
000001;29/08/2024;212000.00;Appartement;61;93160;3
000001;23/08/2024;152000.00;Appartement;75;93600;3
000001;07/08/2024;130000.00;Appartement;44;93370;2
000001;16/08/2024;605000.00;Maison;149;93220;5
000001;16/08/2024;605000.00;Maison;149;93220;5
000001;23/08/2024;251000.00;Maison;86;93370;4
000001;29/08/2024;215000.00;Appartement;65;93190;3
000001;29/08/2024;280000.00;Appartement;63;93210;3
000001;28/08/2024;124000.00;Appartement;33;93140;1
000001;04/09/2024;411000.00;Appartement;73;93400;3
000001;23/08/2024;375909.97;Appartement;96;93100;4
000001;13/08/2024;534500.00;Maison;147;93340;6
000001;30/08/2024;121000.00;Appartement;25;93100;1
000001;29/08/2024;195000.00;Appartement;48;93130;2
000001;27/08/2024;260000.00;Appartement;58;93500;3
000001;28/08/2024;155000.00;Appartement;75;93800;4
000001;28/08/2024;235000.00;Appartement;52;93460;2
000001;02/09/2024;165000.00;Maison;45;93700;2
000001;28/08/2024;1257588.00;Appartement;130;93100;5
000001;27/08/2024;395500.00;Maison;108;93120;5
000001;22/08/2024;119000.00;Appartement;24;93300;2
000001;27/08/2024;317500.00;Maison;91;93120;5
000001;30/08/2024;286000.00;Maison;24;93290;1
000001;30/08/2024;286000.00;Maison;54;93290;3
000001;05/09/2024;327000.00;Appartement;50;93500;3
000001;02/09/2024;250000.00;Maison;36;93700;2
000001;04/09/2024;100772.00;Appartement;50;93290;3
000001;21/08/2024;146500.00;Appartement;31;93000;1
000001;04/09/2024;205000.00;Appartement;27;93700;2
000001;04/09/2024;205000.00;Appartement;24;93700;2
000001;20/08/2024;242000.00;Maison;45;93700;3
000001;21/08/2024;345000.00;Maison;85;93370;4
000001;20/08/2024;490000.00;Maison;104;93160;5
000001;29/08/2024;362000.00;Appartement;78;93500;3
000001;26/08/2024;169000.00;Appartement;39;93800;2
000001;21/08/2024;155000.00;Appartement;52;93190;3
000001;20/08/2024;610000.00;Maison;197;93600;6
000001;27/08/2024;200000.00;Maison;58;93290;3
000001;08/08/2024;280000.00;Appartement;77;93130;4
000001;29/08/2024;253000.00;Appartement;42;93400;2
000001;02/09/2024;153000.00;Appartement;51;93600;3
000001;05/09/2024;250000.00;Maison;67;93700;3
000001;02/09/2024;196000.00;Maison;78;93420;4
000001;21/08/2024;142000.00;Appartement;48;93120;3
000001;30/08/2024;455000.00;Maison;120;93360;6
000001;20/08/2024;157500.00;Appartement;59;93140;2
000001;04/09/2024;515000.00;Appartement;78;93100;5
000001;04/09/2024;338000.00;Appartement;64;93210;3
000001;13/08/2024;210000.00;Maison;52;93240;2
000001;03/09/2024;290000.00;Appartement;45;93450;2
000001;05/09/2024;300000.00;Maison;107;93700;5
000001;29/08/2024;492000.00;Appartement;79;93400;4
000001;04/09/2024;180000.00;Appartement;39;93170;3
000001;04/09/2024;319000.00;Maison;99;93290;5
000001;03/09/2024;205000.00;Appartement;69;93160;3
000001;20/08/2024;67000.00;Appartement;22;93200;1
000001;04/09/2024;174500.00;Appartement;45;93190;2
000001;03/09/2024;200000.00;Appartement;46;93600;2
000001;09/08/2024;47000.00;Appartement;19;93240;1
000001;04/09/2024;190000.00;Appartement;109;93270;5
000001;30/08/2024;250000.00;Maison;53;93270;4
000001;30/08/2024;285000.00;Appartement;50;93100;2
000001;03/09/2024;160000.00;Appartement;69;93600;3
000001;05/09/2024;418000.00;Appartement;56;93100;2
000001;29/08/2024;360000.00;Maison;100;93150;4
000001;05/09/2024;355000.00;Appartement;76;93160;4
000001;05/09/2024;216000.00;Maison;36;93100;2
000001;22/08/2024;100000.00;Appartement;21;93320;1
000001;04/09/2024;290000.00;Appartement;40;93100;3
000001;06/09/2024;470000.00;Appartement;104;93100;5
000001;07/08/2024;330000.00;Maison;40;93170;3
000001;30/08/2024;87000.00;Appartement;29;93420;1
000001;30/08/2024;510300.00;Appartement;64;93500;3
000001;04/09/2024;405000.00;Appartement;89;93160;5
000001;30/08/2024;280000.00;Appartement;59;93600;4
000001;29/08/2024;155000.00;Appartement;24;93230;2
000001;27/08/2024;921500.00;Maison;104;93100;4
000001;05/09/2024;158500.00;Maison;25;93250;2
000001;29/08/2024;340000.00;Maison;109;93600;6
000001;09/09/2024;110000.00;Appartement;40;93320;2
000001;29/08/2024;120000.00;Appartement;32;93200;2
000001;13/08/2024;255000.00;Maison;95;93390;4
000001;04/09/2024;197000.00;Appartement;26;93500;1
000001;30/08/2024;90000.00;Appartement;14;93500;1
000001;27/08/2024;305000.00;Maison;72;93140;4
000001;03/09/2024;320000.00;Appartement;18;93100;1
000001;03/09/2024;320000.00;Appartement;69;93100;3
000001;28/08/2024;456718.00;Appartement;62;93400;3
000001;05/09/2024;500000.00;Appartement;55;93500;3
000001;30/08/2024;442000.00;Maison;55;93220;3
000001;28/08/2024;216500.00;Appartement;66;93140;3
000001;04/09/2024;165000.00;Appartement;28;93260;1
000001;03/09/2024;214550.00;Appartement;32;93500;2
000001;04/09/2024;90000.00;Appartement;30;93220;1
000001;29/08/2024;225000.00;Appartement;42;93220;2
000001;09/09/2024;520380.00;Maison;88;93250;5
000001;30/08/2024;287000.00;Maison;110;93270;4
000001;27/08/2024;319000.00;Maison;100;93140;5
000001;30/08/2024;118000.00;Appartement;30;93140;1
000001;30/08/2024;186000.00;Appartement;73;93320;3
000001;26/08/2024;270900.00;Appartement;73;93120;3
000001;20/08/2024;185000.00;Appartement;42;93400;2
000001;30/08/2024;98000.00;Appartement;26;93140;1
000001;27/08/2024;307000.00;Maison;85;93320;5
000001;06/09/2024;351000.00;Appartement;61;93100;3
000001;28/08/2024;555000.00;Appartement;83;93400;4
000001;20/08/2024;169500.00;Appartement;27;93200;2
000001;30/08/2024;235000.00;Appartement;91;93290;5
000001;29/08/2024;192000.00;Appartement;38;93600;2
000001;04/09/2024;375000.00;Maison;75;93270;5
000001;05/09/2024;82000.00;Appartement;58;93270;2
000001;23/08/2024;237000.00;Maison;60;93270;3
000001;27/08/2024;330000.00;Maison;73;93140;4
000001;29/08/2024;105000.00;Appartement;50;93190;2
000001;27/08/2024;237760.00;Appartement;47;93220;2
000001;29/08/2024;271700.00;Maison;62;93270;4
000001;23/08/2024;190000.00;Appartement;38;93500;3
000001;31/05/2024;346044.00;Maison;109;93160;5
000001;04/09/2024;177000.00;Appartement;54;93190;2
000001;04/09/2024;150000.00;Appartement;38;93370;2
000001;30/08/2024;90000.00;Appartement;32;93200;1
000001;30/08/2024;278000.00;Maison;41;93120;2
000001;06/09/2024;390000.00;Appartement;93;93160;4
000001;23/08/2024;270800.00;Appartement;75;93150;4
000001;03/09/2024;112500.00;Maison;36;93700;2
000001;27/08/2024;100000.00;Appartement;43;93200;3
000001;27/08/2024;100000.00;Appartement;42;93200;2
000001;06/09/2024;270000.00;Maison;60;93190;3
000001;27/08/2024;17500.00;Appartement;13;93190;1
000001;09/09/2024;160555.56;Appartement;73;93800;4
000001;30/08/2024;300000.00;Appartement;108;93000;5
000001;06/09/2024;235000.00;Maison;90;93140;5
000001;30/08/2024;690000.00;Maison;140;93250;8
000001;30/08/2024;220600.00;Appartement;62;93130;3
000001;03/09/2024;298500.00;Appartement;34;93100;1
000001;05/09/2024;196000.00;Appartement;73;93160;4
000001;27/08/2024;120095.00;Appartement;32;93330;2
000001;27/08/2024;260000.00;Appartement;41;93500;2
000001;25/07/2024;457000.00;Appartement;74;93500;3
000001;04/09/2024;710000.00;Maison;160;93340;6
000001;28/08/2024;301000.00;Maison;80;93330;4
000001;04/09/2024;264600.00;Appartement;78;93330;4
000001;03/09/2024;200000.00;Appartement;65;93110;3
000001;03/09/2024;381385.00;Appartement;90;93160;5
000001;30/08/2024;259920.00;Appartement;36;93100;2
000001;30/08/2024;655000.00;Maison;128;93340;6
000001;02/09/2024;650000.00;Maison;169;93160;6
000001;30/08/2024;370000.00;Maison;62;93150;3
000001;04/09/2024;91184.00;Appartement;66;93170;3
000001;04/09/2024;247925.00;Appartement;64;93440;3
000001;30/08/2024;280000.00;Maison;74;93430;5
000001;22/08/2024;132000.00;Appartement;17;93100;1
000002;30/08/2024;385000.00;Maison;136;93600;6
000002;30/08/2024;385000.00;Maison;65;93600;4
000001;23/08/2024;190020.94;Appartement;51;93100;2
000001;05/09/2024;243000.00;Appartement;38;93450;2
000001;02/09/2024;208500.00;Appartement;45;93160;2
000001;10/09/2024;136000.00;Appartement;35;93130;2
000001;07/09/2024;224000.00;Appartement;49;93250;2
000001;16/08/2024;173874.00;Appartement;30;93340;1
000001;09/09/2024;201038.00;Appartement;46;93170;2
000001;05/09/2024;179450.00;Appartement;47;93200;2
000001;30/08/2024;481000.00;Appartement;70;93170;3
000001;03/09/2024;203000.00;Appartement;66;93130;2
000001;03/09/2024;335000.00;Maison;60;93600;3
000001;05/09/2024;119000.00;Appartement;47;93270;2
000001;30/08/2024;60000.00;Appartement;39;93200;2
000001;30/08/2024;330000.00;Maison;140;93140;4
000001;06/09/2024;185000.00;Appartement;81;93330;4
000001;06/09/2024;177000.00;Maison;110;93150;5
000001;29/08/2024;240000.00;Appartement;66;93250;3
000001;09/09/2024;234000.00;Appartement;72;93160;4
000001;27/08/2024;17500.00;Appartement;14;93190;1
000001;19/08/2024;250000.00;Maison;84;93190;3
000001;27/08/2024;17500.00;Appartement;14;93190;1
000001;05/09/2024;209000.00;Appartement;71;93220;3
000001;30/08/2024;265000.00;Appartement;71;93300;4
000001;02/09/2024;520000.00;Maison;121;93360;5
000001;10/09/2024;565000.00;Maison;102;93220;6
000001;05/09/2024;395000.00;Appartement;110;93210;5
000001;10/09/2024;95000.00;Appartement;34;93130;2
000001;30/08/2024;213120.00;Appartement;44;93150;2
